Date,Open,High,Low,Close,Adj Close,Volume
2010-01-14,356.250000,356.250000,356.250000,356.250000,356.250000,0
2010-01-15,356.250000,356.250000,300.000000,318.750000,318.750000,0
2010-01-19,318.750000,318.750000,318.750000,318.750000,318.750000,0
2010-01-20,378.750000,393.750000,356.250000,356.250000,356.250000,0
2010-01-21,393.750000,393.750000,318.750000,318.750000,318.750000,0
2010-01-22,393.750000,393.750000,393.750000,393.750000,393.750000,0
2010-01-25,356.250000,393.750000,356.250000,393.750000,393.750000,0
2010-01-26,348.750000,348.750000,330.000000,330.000000,330.000000,0
2010-01-27,337.500000,337.500000,330.000000,330.000000,330.000000,0
2010-01-28,378.750000,378.750000,281.250000,300.000000,300.000000,600
2010-01-29,292.500000,378.750000,292.500000,378.750000,378.750000,300
2010-02-01,378.750000,431.250000,378.750000,405.000000,405.000000,0
2010-02-02,382.500000,382.500000,337.500000,356.250000,356.250000,0
2010-02-03,412.500000,412.500000,356.250000,375.000000,375.000000,0
2010-02-04,356.250000,356.250000,356.250000,356.250000,356.250000,0
2010-02-05,356.250000,393.750000,356.250000,375.000000,375.000000,0
2010-02-08,326.250000,326.250000,326.250000,326.250000,326.250000,0
2010-02-09,375.000000,375.000000,375.000000,375.000000,375.000000,0
2010-02-10,375.000000,431.250000,337.500000,337.500000,337.500000,300
2010-02-11,408.750000,408.750000,356.250000,356.250000,356.250000,0
2010-02-12,401.250000,401.250000,378.750000,378.750000,378.750000,0
2010-02-16,382.500000,382.500000,382.500000,382.500000,382.500000,0
2010-02-17,345.000000,386.250000,345.000000,386.250000,386.250000,0
2010-02-18,356.250000,382.500000,356.250000,382.500000,382.500000,0
2010-02-19,367.500000,382.500000,367.500000,378.750000,378.750000,0
2010-02-22,367.500000,367.500000,341.250000,367.500000,367.500000,0
2010-02-23,367.500000,367.500000,367.500000,367.500000,367.500000,0
2010-02-24,367.500000,367.500000,367.500000,367.500000,367.500000,0
2010-02-25,367.500000,367.500000,367.500000,367.500000,367.500000,0
2010-02-26,367.500000,367.500000,367.500000,367.500000,367.500000,0
2010-03-01,367.500000,367.500000,367.500000,367.500000,367.500000,0
2010-03-02,356.250000,356.250000,356.250000,356.250000,356.250000,0
2010-03-03,348.750000,416.250000,348.750000,386.250000,386.250000,300
2010-03-04,386.250000,412.500000,356.250000,375.000000,375.000000,600
2010-03-05,375.000000,431.250000,375.000000,423.750000,423.750000,200
2010-03-08,423.750000,435.000000,408.750000,408.750000,408.750000,200
2010-03-09,408.750000,442.500000,408.750000,408.750000,408.750000,100
2010-03-10,420.000000,427.500000,416.250000,420.000000,420.000000,100
2010-03-11,420.000000,420.000000,382.500000,401.250000,401.250000,1200
2010-03-12,408.750000,408.750000,386.250000,397.500000,397.500000,600
2010-03-15,397.500000,397.500000,375.000000,375.000000,375.000000,300
2010-03-16,393.750000,412.500000,393.750000,393.750000,393.750000,100
2010-03-17,393.750000,412.500000,390.000000,401.250000,401.250000,0
2010-03-18,401.250000,412.500000,393.750000,393.750000,393.750000,0
2010-03-19,390.000000,408.750000,378.750000,390.000000,390.000000,100
2010-03-22,382.500000,393.750000,382.500000,382.500000,382.500000,0
2010-03-23,393.750000,393.750000,390.000000,393.750000,393.750000,0
2010-03-24,375.000000,393.750000,375.000000,378.750000,378.750000,0
2010-03-25,393.750000,393.750000,393.750000,393.750000,393.750000,0
2010-03-26,382.500000,382.500000,382.500000,382.500000,382.500000,0
2010-03-29,393.750000,393.750000,378.750000,393.750000,393.750000,0
2010-03-30,378.750000,378.750000,375.000000,375.000000,375.000000,0
2010-03-31,390.000000,390.000000,390.000000,390.000000,390.000000,0
2010-04-01,375.000000,390.000000,375.000000,390.000000,390.000000,0
2010-04-05,375.000000,375.000000,375.000000,375.000000,375.000000,0
2010-04-06,375.000000,390.000000,345.000000,390.000000,390.000000,100
2010-04-07,390.000000,390.000000,356.250000,356.250000,356.250000,100
2010-04-08,337.500000,356.250000,337.500000,337.500000,337.500000,200
2010-04-09,378.750000,378.750000,378.750000,378.750000,378.750000,0
2010-04-12,337.500000,337.500000,303.750000,318.750000,318.750000,500
2010-04-13,318.750000,337.500000,300.000000,307.500000,307.500000,300
2010-04-14,318.750000,326.250000,311.250000,311.250000,311.250000,0
2010-04-15,311.250000,348.750000,311.250000,311.250000,311.250000,100
2010-04-16,311.250000,322.500000,311.250000,318.750000,318.750000,500
2010-04-19,322.500000,345.000000,318.750000,318.750000,318.750000,0
2010-04-20,318.750000,337.500000,307.500000,318.750000,318.750000,0
2010-04-21,322.500000,345.000000,322.500000,322.500000,322.500000,0
2010-04-22,337.500000,345.000000,326.250000,326.250000,326.250000,0
2010-04-23,322.500000,322.500000,307.500000,322.500000,322.500000,600
2010-04-26,303.750000,311.250000,303.750000,303.750000,303.750000,0
2010-04-27,300.000000,307.500000,292.500000,292.500000,292.500000,100
2010-04-28,303.750000,322.500000,300.000000,300.000000,300.000000,0
2010-04-29,300.000000,300.000000,288.750000,288.750000,288.750000,100
2010-04-30,281.250000,292.500000,255.000000,281.250000,281.250000,300
2010-05-03,262.500000,273.750000,225.000000,262.500000,262.500000,1300
2010-05-04,258.750000,318.750000,258.750000,307.500000,307.500000,600
2010-05-05,266.250000,288.750000,266.250000,266.250000,266.250000,100
2010-05-06,281.250000,281.250000,281.250000,281.250000,281.250000,0
2010-05-07,281.250000,330.000000,262.500000,318.750000,318.750000,100
2010-05-10,330.000000,371.250000,318.750000,337.500000,337.500000,400
2010-05-11,337.500000,337.500000,292.500000,315.000000,315.000000,0
2010-05-12,315.000000,363.750000,315.000000,363.750000,363.750000,600
2010-05-13,363.750000,378.750000,352.500000,371.250000,371.250000,200
2010-05-14,356.250000,356.250000,333.750000,356.250000,356.250000,200
2010-05-17,356.250000,367.500000,356.250000,360.000000,360.000000,0
2010-05-18,356.250000,356.250000,348.750000,352.500000,352.500000,600
2010-05-19,356.250000,375.000000,337.500000,375.000000,375.000000,100
2010-05-20,371.250000,371.250000,371.250000,371.250000,371.250000,0
2010-05-21,367.500000,378.750000,367.500000,371.250000,371.250000,500
2010-05-24,375.000000,375.000000,375.000000,375.000000,375.000000,0
2010-05-25,360.000000,360.000000,341.250000,348.750000,348.750000,0
2010-05-26,348.750000,348.750000,348.750000,348.750000,348.750000,0
2010-05-27,330.000000,337.500000,330.000000,337.500000,337.500000,0
2010-05-28,337.500000,337.500000,337.500000,337.500000,337.500000,0
2010-06-01,330.000000,337.500000,330.000000,337.500000,337.500000,0
2010-06-02,330.000000,337.500000,330.000000,330.000000,330.000000,0
2010-06-03,330.000000,330.000000,330.000000,330.000000,330.000000,0
2010-06-04,330.000000,333.750000,318.750000,330.000000,330.000000,0
2010-06-07,300.000000,330.000000,300.000000,330.000000,330.000000,600
2010-06-08,330.000000,330.000000,318.750000,318.750000,318.750000,200
2010-06-09,318.750000,318.750000,318.750000,318.750000,318.750000,700
2010-06-10,318.750000,318.750000,318.750000,318.750000,318.750000,0
2010-06-11,300.000000,300.000000,300.000000,300.000000,300.000000,0
2010-06-14,292.500000,311.250000,281.250000,311.250000,311.250000,200
2010-06-15,311.250000,356.250000,311.250000,337.500000,337.500000,100
2010-06-16,337.500000,348.750000,300.000000,348.750000,348.750000,0
2010-06-17,337.500000,337.500000,337.500000,337.500000,337.500000,0
2010-06-18,337.500000,337.500000,337.500000,337.500000,337.500000,0
2010-06-21,300.000000,300.000000,300.000000,300.000000,300.000000,0
2010-06-22,300.000000,300.000000,300.000000,300.000000,300.000000,0
2010-06-23,281.250000,318.750000,281.250000,281.250000,281.250000,0
2010-06-24,318.750000,318.750000,243.750000,300.000000,300.000000,100
2010-06-25,243.750000,243.750000,243.750000,243.750000,243.750000,0
2010-06-28,300.000000,300.000000,243.750000,281.250000,281.250000,0
2010-06-29,281.250000,281.250000,281.250000,281.250000,281.250000,0
2010-06-30,243.750000,300.000000,243.750000,300.000000,300.000000,0
2010-07-01,300.000000,300.000000,300.000000,300.000000,300.000000,0
2010-07-02,262.500000,262.500000,262.500000,262.500000,262.500000,0
2010-07-06,243.750000,307.500000,243.750000,296.250000,296.250000,0
2010-07-07,296.250000,296.250000,296.250000,296.250000,296.250000,0
2010-07-08,296.250000,296.250000,292.500000,292.500000,292.500000,0
2010-07-09,300.000000,300.000000,300.000000,300.000000,300.000000,0
2010-07-12,300.000000,300.000000,300.000000,300.000000,300.000000,0
2010-07-13,300.000000,318.750000,296.250000,296.250000,296.250000,200
2010-07-14,311.250000,311.250000,303.750000,303.750000,303.750000,0
2010-07-15,303.750000,303.750000,303.750000,303.750000,303.750000,0
2010-07-16,315.000000,318.750000,262.500000,318.750000,318.750000,0
2010-07-19,318.750000,318.750000,318.750000,318.750000,318.750000,0
2010-07-20,318.750000,318.750000,307.500000,307.500000,307.500000,0
2010-07-21,300.000000,300.000000,296.250000,296.250000,296.250000,0
2010-07-22,296.250000,296.250000,296.250000,296.250000,296.250000,0
2010-07-23,262.500000,281.250000,262.500000,281.250000,281.250000,0
2010-07-26,281.250000,281.250000,281.250000,281.250000,281.250000,0
2010-07-27,273.750000,296.250000,273.750000,281.250000,281.250000,200
2010-07-28,243.750000,300.000000,225.000000,300.000000,300.000000,0
2010-07-29,303.750000,303.750000,273.750000,303.750000,303.750000,100
2010-07-30,300.000000,300.000000,262.500000,262.500000,262.500000,0
2010-08-02,288.750000,300.000000,281.250000,281.250000,281.250000,300
2010-08-03,288.750000,292.500000,288.750000,292.500000,292.500000,700
2010-08-04,292.500000,292.500000,281.250000,281.250000,281.250000,100
2010-08-05,273.750000,273.750000,273.750000,273.750000,273.750000,0
2010-08-06,281.250000,281.250000,281.250000,281.250000,281.250000,0
2010-08-09,281.250000,281.250000,281.250000,281.250000,281.250000,0
2010-08-10,281.250000,281.250000,277.500000,281.250000,281.250000,400
2010-08-11,281.250000,281.250000,281.250000,281.250000,281.250000,700
2010-08-12,281.250000,281.250000,281.250000,281.250000,281.250000,300
2010-08-13,281.250000,281.250000,281.250000,281.250000,281.250000,0
2010-08-16,273.750000,277.500000,258.750000,262.500000,262.500000,500
2010-08-17,243.750000,262.500000,243.750000,262.500000,262.500000,0
2010-08-18,262.500000,277.500000,262.500000,262.500000,262.500000,600
2010-08-19,262.500000,270.000000,262.500000,262.500000,262.500000,700
2010-08-20,262.500000,262.500000,262.500000,262.500000,262.500000,300
2010-08-23,251.250000,251.250000,240.000000,240.000000,240.000000,0
2010-08-24,228.750000,243.750000,191.250000,206.250000,206.250000,200
2010-08-25,277.500000,277.500000,277.500000,277.500000,277.500000,700
2010-08-26,270.000000,270.000000,270.000000,270.000000,270.000000,300
2010-08-27,270.000000,270.000000,251.250000,251.250000,251.250000,600
2010-08-30,251.250000,277.500000,243.750000,277.500000,277.500000,300
2010-08-31,273.750000,281.250000,273.750000,277.500000,277.500000,200
2010-09-01,277.500000,277.500000,262.500000,262.500000,262.500000,600
2010-09-02,262.500000,262.500000,221.250000,221.250000,221.250000,0
2010-09-03,262.500000,262.500000,262.500000,262.500000,262.500000,700
2010-09-07,262.500000,262.500000,262.500000,262.500000,262.500000,0
2010-09-08,225.000000,262.500000,225.000000,228.750000,228.750000,800
2010-09-09,262.500000,262.500000,217.500000,228.750000,228.750000,100
2010-09-10,243.750000,243.750000,195.000000,225.000000,225.000000,100
2010-09-13,251.250000,251.250000,247.500000,247.500000,247.500000,0
2010-09-14,251.250000,251.250000,251.250000,251.250000,251.250000,0
2010-09-15,251.250000,251.250000,251.250000,251.250000,251.250000,0
2010-09-16,225.000000,225.000000,217.500000,217.500000,217.500000,500
2010-09-17,243.750000,243.750000,198.750000,232.500000,232.500000,0
2010-09-20,206.250000,240.000000,206.250000,240.000000,240.000000,0
2010-09-21,240.000000,240.000000,198.750000,198.750000,198.750000,0
2010-09-22,232.500000,232.500000,202.500000,217.500000,217.500000,200
2010-09-23,217.500000,217.500000,217.500000,217.500000,217.500000,0
2010-09-24,210.000000,221.250000,210.000000,221.250000,221.250000,0
2010-09-27,243.750000,243.750000,243.750000,243.750000,243.750000,0
2010-09-28,236.250000,236.250000,206.250000,206.250000,206.250000,0
2010-09-29,206.250000,206.250000,206.250000,206.250000,206.250000,0
2010-09-30,206.250000,206.250000,206.250000,206.250000,206.250000,0
2010-10-01,206.250000,206.250000,206.250000,206.250000,206.250000,0
2010-10-04,206.250000,206.250000,206.250000,206.250000,206.250000,0
2010-10-05,206.250000,206.250000,206.250000,206.250000,206.250000,0
2010-10-06,206.250000,206.250000,206.250000,206.250000,206.250000,0
2010-10-07,225.000000,225.000000,221.250000,221.250000,221.250000,0
2010-10-08,225.000000,225.000000,225.000000,225.000000,225.000000,0
2010-10-11,225.000000,225.000000,225.000000,225.000000,225.000000,0
2010-10-12,206.250000,206.250000,191.250000,206.250000,206.250000,0
2010-10-13,206.250000,206.250000,206.250000,206.250000,206.250000,0
2010-10-14,206.250000,206.250000,206.250000,206.250000,206.250000,0
2010-10-15,206.250000,206.250000,206.250000,206.250000,206.250000,0
2010-10-18,206.250000,206.250000,206.250000,206.250000,206.250000,0
2010-10-19,206.250000,206.250000,206.250000,206.250000,206.250000,0
2010-10-20,191.250000,191.250000,187.500000,187.500000,187.500000,0
2010-10-21,206.250000,206.250000,206.250000,206.250000,206.250000,0
2010-10-22,270.000000,270.000000,187.500000,198.750000,198.750000,900
2010-10-25,187.500000,187.500000,187.500000,187.500000,187.500000,0
2010-10-26,187.500000,187.500000,187.500000,187.500000,187.500000,0
2010-10-27,187.500000,187.500000,187.500000,187.500000,187.500000,0
2010-10-28,172.500000,187.500000,168.750000,187.500000,187.500000,100
2010-10-29,187.500000,187.500000,187.500000,187.500000,187.500000,0
2010-11-01,176.250000,176.250000,172.500000,172.500000,172.500000,100
2010-11-02,172.500000,172.500000,172.500000,172.500000,172.500000,0
2010-11-03,168.750000,168.750000,150.000000,150.000000,150.000000,500
2010-11-04,150.000000,150.000000,150.000000,150.000000,150.000000,800
2010-11-05,150.000000,150.000000,150.000000,150.000000,150.000000,300
2010-11-08,150.000000,150.000000,146.250000,150.000000,150.000000,1800
2010-11-09,150.000000,243.750000,150.000000,225.000000,225.000000,800
2010-11-10,202.500000,202.500000,150.000000,168.750000,168.750000,0
2010-11-11,168.750000,168.750000,157.500000,157.500000,157.500000,0
2010-11-12,153.750000,176.250000,153.750000,168.750000,168.750000,500
2010-11-15,168.750000,176.250000,168.750000,176.250000,176.250000,200
2010-11-16,187.500000,187.500000,187.500000,187.500000,187.500000,0
2010-11-17,168.750000,168.750000,168.750000,168.750000,168.750000,0
2010-11-18,168.750000,168.750000,168.750000,168.750000,168.750000,0
2010-11-19,187.500000,187.500000,187.500000,187.500000,187.500000,0
2010-11-22,187.500000,187.500000,176.250000,176.250000,176.250000,300
2010-11-23,176.250000,176.250000,176.250000,176.250000,176.250000,0
2010-11-24,176.250000,176.250000,176.250000,176.250000,176.250000,0
2010-11-26,187.500000,187.500000,176.250000,187.500000,187.500000,0
2010-11-29,187.500000,187.500000,168.750000,168.750000,168.750000,0
2010-11-30,168.750000,168.750000,168.750000,168.750000,168.750000,0
2010-12-01,180.000000,187.500000,180.000000,187.500000,187.500000,0
2010-12-02,172.500000,191.250000,168.750000,180.000000,180.000000,100
2010-12-03,168.750000,168.750000,168.750000,168.750000,168.750000,0
2010-12-06,180.000000,180.000000,180.000000,180.000000,180.000000,0
2010-12-07,168.750000,187.500000,168.750000,187.500000,187.500000,0
2010-12-08,180.000000,180.000000,180.000000,180.000000,180.000000,0
2010-12-09,187.500000,187.500000,187.500000,187.500000,187.500000,0
2010-12-10,187.500000,187.500000,187.500000,187.500000,187.500000,0
2010-12-13,187.500000,187.500000,183.750000,187.500000,187.500000,100
2010-12-14,195.000000,195.000000,191.250000,191.250000,191.250000,0
2010-12-15,191.250000,191.250000,153.750000,187.500000,187.500000,0
2010-12-16,187.500000,187.500000,187.500000,187.500000,187.500000,0
2010-12-17,206.250000,243.750000,206.250000,225.000000,225.000000,0
2010-12-20,225.000000,225.000000,172.500000,172.500000,172.500000,300
2010-12-21,187.500000,202.500000,187.500000,202.500000,202.500000,0
2010-12-22,187.500000,225.000000,187.500000,225.000000,225.000000,100
2010-12-23,202.500000,202.500000,168.750000,191.250000,191.250000,100
2010-12-27,191.250000,206.250000,191.250000,206.250000,206.250000,0
2010-12-28,202.500000,225.000000,202.500000,221.250000,221.250000,0
2010-12-29,221.250000,225.000000,202.500000,206.250000,206.250000,0
2010-12-30,195.000000,206.250000,187.500000,202.500000,202.500000,0
2010-12-31,206.250000,206.250000,187.500000,191.250000,191.250000,100
2011-01-03,206.250000,206.250000,206.250000,206.250000,206.250000,0
2011-01-04,206.250000,206.250000,206.250000,206.250000,206.250000,0
2011-01-05,195.000000,292.500000,187.500000,225.000000,225.000000,2600
2011-01-06,247.500000,273.750000,228.750000,258.750000,258.750000,2200
2011-01-07,258.750000,262.500000,240.000000,243.750000,243.750000,800
2011-01-10,243.750000,243.750000,210.000000,221.250000,221.250000,1000
2011-01-11,217.500000,228.750000,210.000000,225.000000,225.000000,500
2011-01-12,266.250000,296.250000,225.000000,251.250000,251.250000,5500
2011-01-13,251.250000,255.000000,217.500000,232.500000,232.500000,1800
2011-01-14,228.750000,247.500000,221.250000,232.500000,232.500000,400
2011-01-18,240.000000,247.500000,240.000000,243.750000,243.750000,1600
2011-01-19,225.000000,240.000000,217.500000,228.750000,228.750000,800
2011-01-20,232.500000,236.250000,206.250000,217.500000,217.500000,1100
2011-01-21,221.250000,221.250000,210.000000,213.750000,213.750000,400
2011-01-24,221.250000,228.750000,210.000000,228.750000,228.750000,200
2011-01-25,221.250000,221.250000,206.250000,217.500000,217.500000,300
2011-01-26,213.750000,217.500000,206.250000,213.750000,213.750000,500
2011-01-27,213.750000,213.750000,206.250000,210.000000,210.000000,500
2011-01-28,206.250000,217.500000,198.750000,210.000000,210.000000,500
2011-01-31,206.250000,210.000000,195.000000,195.000000,195.000000,400
2011-02-01,206.250000,217.500000,206.250000,210.000000,210.000000,400
2011-02-02,210.000000,217.500000,206.250000,210.000000,210.000000,300
2011-02-03,210.000000,210.000000,198.750000,210.000000,210.000000,400
2011-02-04,210.000000,225.000000,210.000000,225.000000,225.000000,200
2011-02-07,210.000000,225.000000,210.000000,225.000000,225.000000,100
2011-02-08,228.750000,243.750000,225.000000,240.000000,240.000000,300
2011-02-09,240.000000,258.750000,236.250000,255.000000,255.000000,600
2011-02-10,258.750000,266.250000,251.250000,266.250000,266.250000,600
2011-02-11,266.250000,277.500000,255.000000,255.000000,255.000000,300
2011-02-14,258.750000,277.500000,243.750000,258.750000,258.750000,200
2011-02-15,258.750000,262.500000,247.500000,262.500000,262.500000,100
2011-02-16,262.500000,262.500000,236.250000,240.000000,240.000000,400
2011-02-17,247.500000,255.000000,243.750000,255.000000,255.000000,0
2011-02-18,262.500000,270.000000,255.000000,266.250000,266.250000,200
2011-02-22,262.500000,273.750000,251.250000,270.000000,270.000000,700
2011-02-23,258.750000,270.000000,247.500000,270.000000,270.000000,300
2011-02-24,266.250000,266.250000,251.250000,266.250000,266.250000,0
2011-02-25,258.750000,266.250000,251.250000,262.500000,262.500000,300
2011-02-28,266.250000,281.250000,262.500000,281.250000,281.250000,600
2011-03-01,285.000000,292.500000,285.000000,288.750000,288.750000,300
2011-03-02,288.750000,330.000000,285.000000,318.750000,318.750000,1100
2011-03-03,315.000000,337.500000,307.500000,318.750000,318.750000,1700
2011-03-04,337.500000,345.000000,322.500000,333.750000,333.750000,1200
2011-03-07,337.500000,337.500000,322.500000,337.500000,337.500000,500
2011-03-08,337.500000,337.500000,318.750000,318.750000,318.750000,500
2011-03-09,318.750000,330.000000,307.500000,311.250000,311.250000,300
2011-03-10,311.250000,311.250000,303.750000,307.500000,307.500000,400
2011-03-11,311.250000,311.250000,277.500000,281.250000,281.250000,1900
2011-03-14,270.000000,330.000000,270.000000,330.000000,330.000000,400
2011-03-15,292.500000,307.500000,281.250000,300.000000,300.000000,1300
2011-03-16,300.000000,300.000000,288.750000,292.500000,292.500000,400
2011-03-17,330.000000,330.000000,288.750000,288.750000,288.750000,300
2011-03-18,288.750000,288.750000,281.250000,281.250000,281.250000,200
2011-03-21,281.250000,285.000000,277.500000,281.250000,281.250000,400
2011-03-22,273.750000,281.250000,273.750000,277.500000,277.500000,600
2011-03-23,300.000000,300.000000,273.750000,285.000000,285.000000,800
2011-03-24,285.000000,288.750000,281.250000,288.750000,288.750000,500
2011-03-25,288.750000,288.750000,285.000000,288.750000,288.750000,400
2011-03-28,288.750000,288.750000,277.500000,277.500000,277.500000,900
2011-03-29,281.250000,285.000000,277.500000,281.250000,281.250000,600
2011-03-30,281.250000,288.750000,277.500000,277.500000,277.500000,1000
2011-03-31,273.750000,281.250000,273.750000,277.500000,277.500000,400
2011-04-01,288.750000,288.750000,277.500000,281.250000,281.250000,400
2011-04-04,281.250000,285.000000,277.500000,285.000000,285.000000,400
2011-04-05,281.250000,315.000000,277.500000,315.000000,315.000000,800
2011-04-06,330.000000,333.750000,303.750000,330.000000,330.000000,1300
2011-04-07,326.250000,326.250000,300.000000,303.750000,303.750000,1700
2011-04-08,311.250000,315.000000,300.000000,307.500000,307.500000,600
2011-04-11,311.250000,322.500000,300.000000,322.500000,322.500000,700
2011-04-12,307.500000,307.500000,292.500000,300.000000,300.000000,700
2011-04-13,303.750000,311.250000,292.500000,292.500000,292.500000,900
2011-04-14,296.250000,322.500000,296.250000,296.250000,296.250000,1000
2011-04-15,307.500000,318.750000,292.500000,300.000000,300.000000,1200
2011-04-18,311.250000,330.000000,300.000000,330.000000,330.000000,3200
2011-04-19,337.500000,420.000000,337.500000,401.250000,401.250000,8800
2011-04-20,405.000000,405.000000,382.500000,382.500000,382.500000,3100
2011-04-21,382.500000,390.000000,356.250000,375.000000,375.000000,3000
2011-04-25,378.750000,442.500000,378.750000,435.000000,435.000000,5500
2011-04-26,438.750000,487.500000,420.000000,472.500000,472.500000,3700
2011-04-27,472.500000,510.000000,450.000000,491.250000,491.250000,3400
2011-04-28,498.750000,506.250000,446.250000,468.750000,468.750000,2900
2011-04-29,468.750000,483.750000,446.250000,453.750000,453.750000,1100
2011-05-02,457.500000,498.750000,457.500000,472.500000,472.500000,2300
2011-05-03,487.500000,495.000000,450.000000,480.000000,480.000000,2100
2011-05-04,476.250000,476.250000,442.500000,465.000000,465.000000,1900
2011-05-05,453.750000,487.500000,450.000000,476.250000,476.250000,1600
2011-05-06,480.000000,491.250000,465.000000,468.750000,468.750000,2000
2011-05-09,468.750000,483.750000,457.500000,472.500000,472.500000,1700
2011-05-10,476.250000,480.000000,465.000000,468.750000,468.750000,1400
2011-05-11,468.750000,476.250000,446.250000,450.000000,450.000000,2600
2011-05-12,453.750000,476.250000,431.250000,457.500000,457.500000,3400
2011-05-13,461.250000,461.250000,442.500000,453.750000,453.750000,2400
2011-05-16,453.750000,453.750000,435.000000,442.500000,442.500000,1900
2011-05-17,438.750000,442.500000,431.250000,431.250000,431.250000,2200
2011-05-18,431.250000,438.750000,405.000000,431.250000,431.250000,2700
2011-05-19,435.000000,438.750000,412.500000,423.750000,423.750000,1200
2011-05-20,427.500000,461.250000,416.250000,438.750000,438.750000,2500
2011-05-23,435.000000,487.500000,435.000000,487.500000,487.500000,1900
2011-05-24,487.500000,532.500000,483.750000,510.000000,510.000000,4000
2011-05-25,532.500000,532.500000,480.000000,487.500000,487.500000,5200
2011-05-26,495.000000,495.000000,446.250000,468.750000,468.750000,2800
2011-05-27,468.750000,476.250000,453.750000,468.750000,468.750000,1500
2011-05-31,472.500000,498.750000,457.500000,468.750000,468.750000,2000
2011-06-01,472.500000,476.250000,431.250000,457.500000,457.500000,3600
2011-06-02,450.000000,453.750000,423.750000,431.250000,431.250000,6400
2011-06-03,438.750000,442.500000,423.750000,442.500000,442.500000,1600
